panel,dataset,domain,recording_id,source_index,time_s,x_m,y_m,z_m,speed_mps,display_speed_mps
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8901,45.755000064,-1.730644,0.421826,2.242647,0.9732114449815532,0.9732114449815532
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8910,45.8,-1.697995,0.408359,2.21625,0.9834981717282016,0.9834981717282016
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8919,45.845000192,-1.664417,0.396888,2.188721,1.0033081378584712,1.0033081378584712
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8928,45.890000128,-1.62973,0.386958,2.160984,1.016662653029954,1.016662653029954
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8937,45.935000064,-1.593929,0.378868,2.133816,1.0156040380668194,1.0156040380668194
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8946,45.98,-1.557158,0.372608,2.108055,1.0108274693294037,1.0108274693294037
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8955,46.025000192,-1.519426,0.368166,2.08347,1.0021414126743136,1.0021414126743136
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8964,46.070000128,-1.480816,0.365366,2.060075,1.0001039171789377,1.0001039171789377
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8973,46.115000064,-1.441491,0.364356,2.037913,1.0023636514679692,1.0023636514679692
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8981,46.155000064,-1.406027,0.364796,2.019354,1.0083941704303363,1.0083941704303363
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8990,46.2,-1.365684,0.366499,1.998899,0.9999105736301911,0.9999105736301911
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8999,46.245000192,-1.32526,0.369722,1.979487,0.9863078852049739,0.9863078852049739
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9008,46.290000128,-1.285107,0.374017,1.960958,0.9816567930204714,0.9816567930204714
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9017,46.335000064,-1.245401,0.3792,1.943242,0.9699173572037736,0.9699173572037736
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9026,46.380000256,-1.206355,0.385093,1.926281,0.9416471771613678,0.9416471771613678
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9035,46.424999936,-1.168371,0.391531,1.909839,0.914753380990296,0.914753380990296
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9044,46.470000128,-1.131563,0.398482,1.893806,0.8943471512207224,0.8943471512207224
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9052,46.510000128,-1.099895,0.405164,1.879834,0.8683107688749184,0.8683107688749184
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9061,46.555000064,-1.065646,0.413148,1.864477,0.8338778752941266,0.8338778752941266
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9070,46.600000256,-1.033018,0.421541,1.850049,0.7921970253846119,0.7921970253846119
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9079,46.644999936,-1.001887,0.430177,1.836598,0.7527482146261867,0.7527482146261867
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9088,46.690000128,-0.972383,0.438866,1.823825,0.7229068542605457,0.7229068542605457
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9097,46.73500032,-0.944254,0.44736,1.811559,0.6991680253252205,0.6991680253252205
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9106,46.78,-0.91747,0.455738,1.800128,0.6632479712037607,0.6632479712037607
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9115,46.825000192,-0.891909,0.463939,1.789444,0.6303509875503274,0.6303509875503274
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9124,46.870000128,-0.86753,0.471977,1.77919,0.6007268832706839,0.6007268832706839
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9132,46.910000128,-0.846965,0.478735,1.770746,0.5633155263875222,0.5633155263875222
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9141,46.955000064,-0.825087,0.485947,1.762417,0.5243739973892025,0.5243739973892025
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9150,47.0,-0.804591,0.492643,1.755675,0.4789291847338807,0.4789291847338807
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9159,47.045000192,-0.785254,0.498144,1.749267,0.44748231989645065,0.44748231989645065
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9168,47.090000128,-0.766882,0.502109,1.743555,0.42407650712738265,0.42407650712738265
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9177,47.135000064,-0.74916,0.504191,1.738476,0.40874181933088993,0.40874181933088993
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9186,47.180000256,-0.731678,0.504284,1.733454,0.40709508209059037,0.40709508209059037
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9195,47.225000192,-0.714308,0.502223,1.729338,0.4049599845253418,0.4049599845253418
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9204,47.270000128,-0.696971,0.497801,1.725833,0.4100610254751895,0.4100610254751895
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9212,47.310000128,-0.681427,0.492105,1.723567,0.4241771989200289,0.4241771989200289
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9221,47.355000064,-0.663383,0.483805,1.721666,0.4578566417818636,0.4578566417818636
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9230,47.400000256,-0.644443,0.473882,1.720555,0.49477403035499085,0.49477403035499085
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9239,47.444999936,-0.624093,0.462411,1.719884,0.5371376320302983,0.5371376320302983
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9248,47.490000128,-0.602392,0.449858,1.719283,0.5760941956611587,0.5760941956611587
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9257,47.535000064,-0.579014,0.436633,1.718428,0.6134339110678538,0.6134339110678538
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9266,47.58,-0.553883,0.423578,1.716871,0.6443876307168285,0.6443876307168285
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9275,47.625000192,-0.527005,0.411226,1.71391,0.6823123683532915,0.6823123683532915
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9283,47.664999936,-0.501373,0.400938,1.710348,0.7113098092571936,0.7113098092571936
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9292,47.710000128,-0.470818,0.390731,1.7056,0.7412249754014241,0.7412249754014241
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9301,47.755000064,-0.438572,0.381697,1.700176,0.770412366466744,0.770412366466744
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9310,47.8,-0.404843,0.373447,1.693345,0.796079388079109,0.796079388079109
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9319,47.845000192,-0.37001,0.365815,1.684659,0.818467934050452,0.818467934050452
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9328,47.890000128,-0.334861,0.358853,1.674366,0.8414164689466477,0.8414164689466477
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9337,47.935000064,-0.299757,0.352492,1.662897,0.8311108648480745,0.8311108648480745
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9346,47.98,-0.264944,0.347034,1.651793,0.8112978055600343,0.8112978055600343
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9355,48.025000192,-0.230458,0.342029,1.643258,0.7911378069394924,0.7911378069394924
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9363,48.065000192,-0.199935,0.337196,1.637879,0.7787600975598571,0.7787600975598571
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9372,48.110000128,-0.165862,0.331078,1.634942,0.7689683592312232,0.7689683592312232
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9381,48.155000064,-0.132016,0.323883,1.634477,0.7699106580064209,0.7699106580064209
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9390,48.2,-0.098248,0.314958,1.63612,0.7710200181462566,0.7710200181462566
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9399,48.245000192,-0.06479,0.304195,1.638898,0.7749022771665378,0.7749022771665378
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9408,48.290000128,-0.031875,0.291786,1.641478,0.7923374732668708,0.7923374732668708
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9417,48.335000064,0.000658,0.278387,1.643526,0.7864829203703272,0.7864829203703272
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9426,48.380000256,0.033001,0.264138,1.642795,0.7921547340451148,0.7921547340451148
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9435,48.424999936,0.065206,0.249425,1.639443,0.7985045561326825,0.7985045561326825
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9443,48.465000192,0.09401,0.23599,1.63421,0.8135873392849184,0.8135873392849184
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9452,48.510000128,0.126525,0.220948,1.625541,0.8314260739121714,0.8314260739121714
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9461,48.555000064,0.159417,0.205936,1.61422,0.8525781537501899,0.8525781537501899
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9470,48.600000256,0.192638,0.191389,1.600874,0.8546213244749152,0.8546213244749152
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9479,48.644999936,0.226288,0.177762,1.586182,0.8739914347289837,0.8739914347289837
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9488,48.690000128,0.260683,0.164701,1.569865,0.9092738690004392,0.9092738690004392
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9497,48.73500032,0.295887,0.152505,1.551924,0.9379062148322221,0.9379062148322221
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9506,48.78,0.331563,0.141396,1.531538,0.961819713464557,0.961819713464557
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9514,48.82,0.363913,0.132477,1.511833,0.9863062604054542,0.9863062604054542
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9523,48.865000192,0.40147,0.123949,1.488676,1.0205242973378748,1.0205242973378748
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9532,48.910000128,0.440338,0.11722,1.463343,1.0595400117678746,1.0595400117678746
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9541,48.955000064,0.480551,0.112988,1.436849,1.0894017632572104,1.0894017632572104
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9550,49.0,0.522143,0.111333,1.409617,1.1166259494709274,1.1166259494709274
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9559,49.045000192,0.564663,0.112505,1.3813,1.1450089720798988,1.1450089720798988
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9568,49.090000128,0.607056,0.116207,1.352112,1.1480297861461224,1.1480297861461224
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9577,49.135000064,0.6487,0.122236,1.323192,1.1192579413626575,1.1192579413626575
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9586,49.180000256,0.688954,0.130175,1.295973,1.0627594385042378,1.0627594385042378
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9594,49.22,0.722934,0.138568,1.274302,0.9946096306387755,0.9946096306387755
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9603,49.265000192,0.758736,0.149694,1.253481,0.9127681046298505,0.9127681046298505
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9612,49.310000128,0.791679,0.162279,1.235789,0.8347786409481922,0.8347786409481922
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9621,49.355000064,0.821456,0.176023,1.221301,0.7608210562821337,0.7608210562821337
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9630,49.400000256,0.848396,0.190817,1.210079,0.6853017533971922,0.6853017533971922
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9639,49.444999936,0.872716,0.206644,1.202854,0.6319133877822702,0.6319133877822702
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9648,49.490000128,0.894409,0.222662,1.198378,0.5801383657724414,0.5801383657724414
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9657,49.535000064,0.913031,0.238977,1.197366,0.5260340899393167,0.5260340899393167
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9665,49.575000064,0.92726,0.253285,1.198643,0.4916408422361835,0.4916408422361835
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9674,49.620000256,0.940918,0.269219,1.202114,0.4546394037200276,0.4546394037200276
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9683,49.664999936,0.951703,0.284868,1.206529,0.42092151547615947,0.42092151547615947
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9692,49.710000128,0.959816,0.300027,1.211917,0.3808528193841547,0.3808528193841547
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9701,49.755000064,0.96539,0.313915,1.2174,0.3308984633135731,0.3308984633135731
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9710,49.8,0.968262,0.325974,1.223085,0.2694878805505118,0.2694878805505118
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9719,49.845000192,0.968233,0.335633,1.229195,0.22872813402685088,0.22872813402685088
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9728,49.890000128,0.965153,0.342037,1.235713,0.2043395187228865,0.2043395187228865
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9737,49.935000064,0.959343,0.34464,1.241993,0.20477371393651633,0.20477371393651633
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9745,49.97500032,0.952005,0.34336,1.247332,0.25307468124537835,0.25307468124537835
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9754,50.02,0.941595,0.338084,1.253545,0.33337154945748654,0.33337154945748654
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9763,50.065000192,0.92898,0.329422,1.260251,0.3998217190685466,0.3998217190685466
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9772,50.110000128,0.914672,0.317962,1.267201,0.46858524412375924,0.46858524412375924
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9781,50.155000064,0.898866,0.304237,1.274796,0.5167086227324162,0.5167086227324162
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9790,50.2,0.88137,0.289124,1.282807,0.5689119841104521,0.5689119841104521
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9799,50.245000192,0.862844,0.273436,1.291103,0.5869774135406579,0.5869774135406579
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9808,50.290000128,0.8431,0.25755,1.299764,0.6056359384060491,0.6056359384060491
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9817,50.335000064,0.821872,0.241884,1.308916,0.6225113154526064,0.6225113154526064
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9825,50.375000064,0.802339,0.228571,1.316822,0.6193817427005529,0.6193817427005529
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9834,50.420000256,0.779666,0.214701,1.325969,0.6285601483076906,0.6285601483076906
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9843,50.465000192,0.755853,0.202244,1.335585,0.6331898122122056,0.6331898122122056
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9852,50.510000128,0.730975,0.19128,1.346238,0.6578738477533097,0.6578738477533097
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9861,50.555000064,0.704934,0.181822,1.357568,0.6692109119803323,0.6692109119803323
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9870,50.600000256,0.678169,0.173694,1.369359,0.6854958941913739,0.6854958941913739
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9879,50.644999936,0.650989,0.166889,1.38152,0.6893101478081756,0.6893101478081756
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9888,50.690000128,0.623674,0.160966,1.394247,0.6778039853760188,0.6778039853760188
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9896,50.730000128,0.59958,0.156547,1.405777,0.6679575419805023,0.6679575419805023
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9905,50.775000064,0.573099,0.152573,1.418633,0.6497231308168503,0.6497231308168503
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9914,50.82,0.547556,0.149635,1.431576,0.6249139932721288,0.6249139932721288
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9923,50.865000192,0.523246,0.147731,1.444624,0.604420054452403,0.604420054452403
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9932,50.910000128,0.500203,0.146883,1.458192,0.5852614327832162,0.5852614327832162
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9941,50.955000064,0.47869,0.147009,1.47222,0.5512033362318957,0.5512033362318957
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9950,51.0,0.459046,0.147952,1.486666,0.5376653178069003,0.5376653178069003
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9959,51.045000192,0.441532,0.150031,1.501697,0.4991634295380223,0.4991634295380223
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9968,51.090000128,0.42643,0.152802,1.517314,0.4708472421182128,0.4708472421182128
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9976,51.130000128,0.415014,0.155911,1.53143,0.4503887242446972,0.4503887242446972
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9985,51.175000064,0.404642,0.160401,1.547801,0.43416965838073884,0.43416965838073884
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,9994,51.22,0.397029,0.165958,1.564744,0.4309281553970269,0.4309281553970269
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10003,51.265000192,0.392126,0.172432,1.582072,0.430185146446993,0.430185146446993
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10012,51.310000128,0.389796,0.179896,1.600243,0.4466425493615125,0.4466425493615125
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10021,51.355000064,0.389977,0.188495,1.618866,0.46728458016311014,0.46728458016311014
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10030,51.400000256,0.392446,0.19832,1.637748,0.4899239874490868,0.4899239874490868
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10039,51.444999936,0.396994,0.209565,1.656772,0.5031104355608418,0.5031104355608418
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10048,51.490000128,0.40315,0.222011,1.673805,0.4756695759763816,0.4756695759763816
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10056,51.530000128,0.409895,0.233936,1.685947,0.44619052720622204,0.44619052720622204
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10065,51.575000064,0.418642,0.247891,1.695958,0.41935146580860605,0.41935146580860605
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10074,51.620000256,0.428217,0.262172,1.701421,0.3952048748507579,0.3952048748507579
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10083,51.664999936,0.4382,0.276405,1.702701,0.39113678696182647,0.39113678696182647
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10092,51.710000128,0.448573,0.290888,1.700721,0.40512798554895635,0.40512798554895635
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10101,51.755000064,0.458971,0.305511,1.697051,0.40761457702569337,0.40761457702569337
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10110,51.8,0.469107,0.319714,1.693167,0.3727073102971045,0.3727073102971045
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10119,51.845000192,0.478656,0.333435,1.690247,0.3536556260411804,0.3536556260411804
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10127,51.885000192,0.486287,0.344398,1.688698,0.3170608356286206,0.3170608356286206
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10136,51.930000128,0.493745,0.355635,1.689299,0.30295252542211065,0.30295252542211065
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10145,51.97500032,0.500394,0.366283,1.691116,0.2599402412586292,0.2599402412586292
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10154,52.02,0.506255,0.375587,1.69384,0.24357769764019466,0.24357769764019466
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10163,52.065000192,0.511681,0.383919,1.69732,0.23152106793647595,0.23152106793647595
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10172,52.110000128,0.517224,0.391185,1.701718,0.23068628551568396,0.23068628551568396
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10181,52.155000064,0.523531,0.397499,1.706889,0.23752423316003013,0.23752423316003013
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10190,52.2,0.531055,0.402546,1.71348,0.2559256664281668,0.2559256664281668
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10199,52.245000192,0.540638,0.406924,1.720512,0.2949562265745758,0.2949562265745758
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,10207,52.285000192,0.551293,0.409876,1.727044,0.3482812140925194,0.3482812140925194
